LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
WGUC0CME25,23,33070,166604,629,37,3,11.21,60,0.27,Master's,Part-time,Married,No,No,Home,No,1
OS0SWMFQYC,44,138812,73082,614,95,3,14.68,48,0.45,Bachelor's,Part-time,Single,Yes,Yes,Education,No,0
B0AFSRJ87R,38,59444,65259,440,82,3,4.86,60,0.53,High School,Unemployed,Single,No,Yes,Other,No,0
XF7OPNEM5H,56,102476,37000,750,29,1,13.15,12,0.49,Master's,Full-time,Single,No,No,Business,No,0
ZI7X09NCFY,33,97601,123302,559,95,4,3.85,24,0.68,Master's,Part-time,Divorced,No,Yes,Auto,No,0
9K7Q5NVML2,49,134561,219976,771,30,1,4.54,60,0.67,Master's,Part-time,Divorced,No,Yes,Auto,Yes,0
GDL4IUK4NT,32,44586,106769,833,18,1,5.85,48,0.78,Bachelor's,Part-time,Single,Yes,Yes,Education,Yes,1
81L1L0G7UY,61,90933,149148,597,45,3,8.08,24,0.66,Master's,Unemployed,Married,No,No,Business,Yes,0
0PKUCLB2I3,30,111594,53231,825,45,3,17.95,24,0.72,PhD,Full-time,Married,No,No,Auto,No,0
N1T9V06XC0,57,89076,179546,622,79,4,15.6,48,0.38,High School,Unemployed,Married,No,Yes,Business,No,0
85GX963OEL,28,91430,189950,729,84,4,23.6,48,0.71,Bachelor's,Part-time,Married,Yes,Yes,Business,Yes,1
K5AET8SC27,24,61181,168190,664,50,3,5.24,12,0.16,High School,Part-time,Married,No,No,Auto,Yes,0
96EAQ7HQU1,37,66018,225071,625,91,1,14.68,24,0.5,PhD,Self-employed,Divorced,Yes,No,Home,Yes,0
D23CJ39HTJ,49,48588,239850,805,100,2,15.64,36,0.66,High School,Part-time,Divorced,No,No,Other,Yes,0
604U3ESDVE,20,68499,87689,756,97,1,23.06,12,0.81,Master's,Unemployed,Divorced,Yes,No,Auto,Yes,0
6I3XKRCUOS,44,144189,114585,734,55,1,14.88,60,0.49,Master's,Full-time,Married,No,Yes,Home,Yes,0
QJOVUV5T9C,38,135021,232603,415,86,2,10.24,60,0.59,Master's,Self-employed,Single,Yes,No,Auto,Yes,0
31HZYC5M0F,48,70678,149985,774,118,1,9.55,36,0.89,PhD,Full-time,Married,Yes,No,Business,No,0
V143SLQB8T,61,69628,43699,507,98,2,6.92,12,0.51,High School,Unemployed,Single,Yes,No,Education,Yes,0
KDAPLMC7MV,19,56707,18783,312,41,3,17.99,24,0.44,Master's,Self-employed,Single,No,Yes,Auto,No,0
JD7FJGE1DI,63,59798,235324,352,109,2,6.68,12,0.6,PhD,Self-employed,Divorced,No,No,Home,Yes,0
739H6SW6S9,63,136967,218739,474,59,2,23.08,60,0.46,Master's,Full-time,Divorced,No,No,Auto,Yes,0
J60L1CYDMU,65,149065,155638,670,7,2,7.71,60,0.66,Master's,Part-time,Divorced,Yes,No,Education,Yes,0
89N5WDCQOS,23,120439,6089,817,101,3,23.95,36,0.51,Bachelor's,Part-time,Single,Yes,Yes,Business,No,0
9505OQUK0W,21,62965,65682,672,25,3,13.94,24,0.41,Master's,Unemployed,Divorced,No,No,Education,No,1
AH891DPBY9,44,80265,89052,364,90,3,24.75,12,0.61,Bachelor's,Part-time,Married,No,Yes,Business,Yes,0
91I9P5PXIS,68,57126,55783,508,78,1,24.29,48,0.84,Master's,Part-time,Single,No,Yes,Business,No,0
8OXVPVNYRI,35,103490,64451,353,117,1,16.2,48,0.81,Bachelor's,Part-time,Divorced,No,No,Auto,No,0
EFAXT8YLGD,44,109979,172297,609,19,4,16.77,12,0.55,Bachelor's,Self-employed,Divorced,No,Yes,Education,No,0
1Y7KYT2NIR,33,72097,97637,407,85,4,7.55,24,0.15,Bachelor's,Full-time,Divorced,Yes,Yes,Other,Yes,0
3JFCPO2DOJ,48,80460,102657,351,66,1,24.43,48,0.47,PhD,Part-time,Single,No,No,Home,No,0
NTH7DLB75T,51,49726,90893,354,34,3,6.67,36,0.2,Master's,Self-employed,Married,No,No,Business,No,0
HTC1EOCPSL,53,129681,249499,670,42,3,16.42,60,0.21,Master's,Part-time,Single,Yes,No,Home,Yes,1
UQWKDW1FS0,52,70537,30056,677,94,1,19,60,0.55,Bachelor's,Full-time,Married,No,No,Education,Yes,0
T8N372DN5O,66,22945,77979,718,11,4,14.02,48,0.57,PhD,Full-time,Married,Yes,Yes,Education,No,0
3HBWSHIEAB,48,70144,165491,733,76,3,6.82,60,0.52,Master's,Full-time,Single,Yes,No,Home,Yes,0
RJVUCLLXL8,39,37350,112501,619,44,2,16.3,24,0.12,Master's,Part-time,Married,No,Yes,Other,Yes,0
LR18NCLVWR,50,79814,63172,491,42,1,6.86,36,0.81,PhD,Unemployed,Single,No,No,Education,No,0
NIO32H6GTM,51,38121,57201,572,52,2,23.9,12,0.19,High School,Unemployed,Single,Yes,No,Business,Yes,0
3YWG2QAWSW,54,116314,188330,667,112,1,22.35,36,0.64,PhD,Full-time,Married,Yes,Yes,Other,Yes,0
8VKPSPU9Q2,32,61531,160170,842,82,2,24.34,48,0.61,Bachelor's,Full-time,Single,No,No,Business,No,1
JC7R7ZUA09,37,85008,142871,393,29,4,14.56,12,0.36,Master's,Unemployed,Married,No,No,Auto,Yes,0
R8S0H84B7L,20,87973,76826,762,39,1,20.75,12,0.55,High School,Unemployed,Single,Yes,No,Business,Yes,0
NMR0P2M5NK,61,107058,83139,364,19,3,16.98,24,0.75,PhD,Unemployed,Married,Yes,No,Education,Yes,0
RG3620C32U,30,114268,21326,580,31,3,14.85,48,0.43,Master's,Full-time,Married,Yes,Yes,Home,No,0
4KQEL2OJ5A,29,128611,223836,768,107,4,12.97,48,0.14,High School,Self-employed,Divorced,Yes,No,Home,No,0
BI3M2PL423,29,65371,51880,730,26,1,14.23,24,0.76,High School,Self-employed,Single,No,No,Auto,Yes,0
DXCG3LM4DT,53,24110,100306,318,23,4,22.07,36,0.37,High School,Unemployed,Divorced,No,No,Business,Yes,0
7A614X1YN7,24,100882,122240,661,87,4,24.98,60,0.31,Master's,Unemployed,Single,Yes,Yes,Other,Yes,0
G8W319C3U0,63,109760,173783,436,67,4,17.88,60,0.62,Bachelor's,Self-employed,Single,No,No,Auto,No,0
95GE1SFCM9,42,37369,94662,394,51,1,19.62,48,0.65,Master's,Self-employed,Single,Yes,No,Home,No,0
DBRMRLZ79Q,54,121687,51044,839,48,2,15.51,12,0.68,Master's,Unemployed,Divorced,No,No,Auto,No,0
QK289L798J,67,101937,139447,817,20,3,21.74,48,0.23,Bachelor's,Self-employed,Divorced,No,No,Business,No,0
E49RAP6PGH,27,32784,157339,739,42,4,11.19,24,0.67,Bachelor's,Unemployed,Single,No,No,Business,No,0
6FV987LXUW,58,130564,124558,567,114,4,20.96,48,0.9,Bachelor's,Full-time,Divorced,Yes,Yes,Business,Yes,0
6MHHB4K4AP,29,99089,188375,364,24,3,12.66,36,0.48,Master's,Self-employed,Single,Yes,Yes,Home,No,0
ICZDGTAFY2,21,68084,144985,721,89,1,4.86,36,0.53,Master's,Self-employed,Single,Yes,No,Business,Yes,0
9KKP688JIQ,57,28294,116305,466,113,1,16.56,48,0.8,Master's,Part-time,Divorced,No,Yes,Other,No,0
8VXCLABU82,24,104374,184542,368,38,3,17.97,24,0.46,PhD,Unemployed,Married,No,No,Home,No,0
UTAO74SH6P,35,17621,138840,602,86,4,3.11,36,0.42,High School,Unemployed,Single,Yes,No,Auto,No,0
FJC2TG4VUI,46,28568,90901,497,5,4,21.36,24,0.25,Master's,Unemployed,Single,Yes,No,Home,Yes,0
CXZXWCMQMD,38,73825,247449,835,62,2,12.57,48,0.63,Master's,Part-time,Single,No,Yes,Home,No,0
O9HDXAJHJ4,19,34894,6648,457,71,2,10.59,48,0.58,High School,Unemployed,Married,No,Yes,Education,Yes,0
7874U8WWRS,31,55240,189438,721,44,2,23.62,24,0.6,PhD,Unemployed,Married,Yes,Yes,Education,No,1
EDSAQ1HC4T,27,135080,8903,704,113,4,9.02,24,0.18,Master's,Full-time,Divorced,Yes,No,Business,Yes,0
S03OJOQCC8,18,145610,197944,697,11,4,8.47,12,0.57,PhD,Unemployed,Single,Yes,Yes,Home,Yes,1
CP5NT0GBY2,20,34903,50999,518,33,3,9.8,24,0.85,High School,Full-time,Married,No,No,Other,No,0
BGTTTLVEUZ,44,90287,53765,669,34,3,15.04,24,0.59,PhD,Unemployed,Divorced,No,No,Education,No,0
GQJDUQ2IJR,55,142884,140662,842,60,4,9.48,36,0.47,PhD,Unemployed,Single,Yes,Yes,Other,Yes,0
9EO83ZATY9,25,86034,19662,331,113,4,4.31,36,0.51,Master's,Self-employed,Divorced,Yes,No,Home,No,0
ZGIVOEL8KA,56,36521,45176,673,105,1,24.8,12,0.72,PhD,Self-employed,Married,Yes,No,Education,Yes,0
A58RPK7QX5,53,79622,189860,502,24,2,9.53,24,0.28,High School,Part-time,Divorced,Yes,No,Business,No,0
PK0SHOYT5H,52,92390,228804,610,54,1,6.86,48,0.45,Master's,Self-employed,Single,Yes,No,Other,Yes,0
DJ9E0KXJ6R,18,94651,208166,590,100,2,5.95,12,0.41,PhD,Unemployed,Single,Yes,Yes,Education,No,0
6EROZ842TM,49,115328,71630,585,69,3,11.05,12,0.84,High School,Part-time,Divorced,Yes,No,Other,No,0
455Q3OGHHD,45,74414,45087,847,18,1,20.5,60,0.32,Bachelor's,Part-time,Married,No,Yes,Auto,No,0
22ZTTFKFM1,56,110767,77754,571,43,2,23.85,36,0.83,PhD,Unemployed,Married,Yes,No,Business,Yes,0
YY933GJOLC,34,67100,101647,513,39,4,21.79,24,0.62,Bachelor's,Full-time,Married,Yes,No,Other,Yes,0
XRE38M5YBC,19,40622,7397,478,22,1,19.92,12,0.39,Bachelor's,Part-time,Divorced,Yes,Yes,Education,No,0
PUC6TX54Q5,23,144602,205555,402,59,2,18.56,60,0.19,Bachelor's,Self-employed,Single,Yes,No,Education,Yes,0
BA21GHPWDI,43,32947,210695,377,35,2,14,60,0.16,Master's,Full-time,Married,Yes,Yes,Education,No,1
AQEELSX1D0,61,20583,90749,469,115,3,2.09,36,0.86,PhD,Full-time,Married,No,Yes,Auto,Yes,0
CF0CI91AR4,53,70949,114474,641,16,3,21.98,60,0.78,Bachelor's,Full-time,Married,No,No,Business,Yes,0
N63U51NBDV,64,25590,115430,650,96,2,5.87,60,0.37,High School,Unemployed,Single,No,Yes,Business,No,0
6AGU9O2732,27,149327,12112,337,57,1,22.96,48,0.31,Master's,Unemployed,Divorced,No,No,Auto,Yes,0
WSBQ4LO4D7,41,67049,93444,531,16,4,3.75,48,0.79,Master's,Full-time,Married,No,No,Auto,Yes,1
7NN78Y39MH,43,56387,13846,309,32,3,19.73,12,0.77,Master's,Full-time,Divorced,No,Yes,Other,No,0
6H5LW4PHPK,62,59426,110802,609,111,4,13.78,36,0.88,Master's,Part-time,Divorced,Yes,No,Business,No,0
DVL3YYYPBU,63,72789,236361,582,33,3,2.7,12,0.31,Master's,Full-time,Married,Yes,No,Business,Yes,0
WHKQWT3AC3,50,134592,229194,337,98,3,9.17,36,0.13,PhD,Self-employed,Single,No,Yes,Home,Yes,1
N6HROOJS9Q,50,110276,158023,537,15,4,18.64,36,0.57,High School,Full-time,Divorced,Yes,No,Home,Yes,0
ZM4G590C8J,69,32235,121387,300,43,4,8.33,24,0.24,PhD,Unemployed,Married,No,Yes,Auto,No,0
VPLK24K91W,64,51632,153753,434,1,3,14.78,12,0.76,Master's,Self-employed,Single,No,Yes,Other,No,0
YWI6W0Q2PJ,43,121102,123461,331,71,3,23.38,36,0.15,High School,Self-employed,Married,No,No,Other,No,1
SKLRXOESB2,39,43208,115117,545,82,3,11.48,12,0.81,High School,Unemployed,Divorced,Yes,No,Other,Yes,0
O01AJ329P7,48,148222,11016,316,2,2,6.55,36,0.72,High School,Self-employed,Married,No,Yes,Education,Yes,0
NDAOZ0MCG2,43,76421,226278,686,54,2,13.4,48,0.43,Bachelor's,Part-time,Married,Yes,No,Auto,No,1
3T03E5PUY6,20,115763,205872,442,62,1,12.5,12,0.69,High School,Part-time,Married,No,No,Education,No,0
J8RED5PZMJ,60,49033,144931,502,31,4,18.23,36,0.6,Master's,Self-employed,Married,Yes,No,Auto,Yes,1
ATDB9LAZ7K,48,148894,106951,716,32,1,9.24,36,0.42,PhD,Part-time,Divorced,No,No,Auto,No,0
48HR0J0K1S,46,126541,157563,530,35,1,18,36,0.75,Master's,Self-employed,Single,No,No,Home,Yes,0
PD0MR0GBR4,53,86184,240605,353,93,3,5.78,12,0.88,High School,Self-employed,Married,Yes,No,Auto,Yes,0
O7IJFKGRS8,62,59097,67264,754,71,2,20.4,60,0.59,High School,Full-time,Married,Yes,Yes,Home,Yes,0
0V600YGN9S,51,83404,103506,830,100,3,16.08,48,0.21,PhD,Full-time,Single,Yes,Yes,Auto,No,0
6BM4CFDPYJ,43,19259,161796,517,93,1,13.48,12,0.73,Bachelor's,Unemployed,Married,No,Yes,Auto,No,1
832QACUZ7O,64,133990,152765,540,36,1,8.69,12,0.27,Master's,Part-time,Single,Yes,Yes,Business,Yes,0
33R03IVT37,30,94955,110728,787,109,3,12.59,12,0.67,Master's,Part-time,Single,No,No,Auto,Yes,1
UDVUG9FCB7,40,84534,225568,449,14,4,21.76,60,0.31,Bachelor's,Unemployed,Single,Yes,No,Auto,No,1
CPSR3PFFLU,44,80346,171998,569,46,1,19.83,60,0.28,Master's,Unemployed,Divorced,No,No,Education,Yes,0
99SOXP1973,21,93525,122675,334,49,3,10.48,36,0.52,High School,Self-employed,Married,No,No,Other,No,0
QZBMPIZ166,24,146344,29912,703,51,2,3.36,36,0.57,Bachelor's,Full-time,Married,No,No,Business,Yes,0
YIK4B95JWB,36,57664,135160,467,45,2,24.32,60,0.18,High School,Unemployed,Married,No,No,Education,No,1
5JPYEFPSDH,49,110352,227692,451,12,4,12.27,48,0.35,PhD,Full-time,Single,No,Yes,Other,No,0
M1HSBZWBP9,43,89938,228385,533,50,4,4.89,36,0.78,Bachelor's,Full-time,Divorced,No,No,Auto,Yes,0
YNW9FTAUKB,62,85903,11903,531,110,4,17.07,24,0.53,High School,Self-employed,Married,Yes,Yes,Business,Yes,0
M9D8ZPROVK,63,132975,61675,633,65,1,11.63,48,0.59,PhD,Unemployed,Single,No,No,Other,No,0
PJ8TNLF1FG,35,130380,14288,754,68,2,6.46,60,0.56,PhD,Full-time,Single,Yes,No,Home,No,0
I2A39HNDE2,40,126689,159623,400,78,2,7.63,12,0.83,Bachelor's,Unemployed,Divorced,No,Yes,Auto,No,0
GYWWZNUCCD,45,105380,105973,520,41,2,14.3,24,0.66,High School,Full-time,Divorced,No,No,Auto,Yes,0
MCX23GO5D4,51,67899,63479,566,106,3,23.07,36,0.72,Bachelor's,Full-time,Married,Yes,No,Education,No,0
G1P75Z639W,55,68913,112873,773,88,2,22.31,48,0.65,Master's,Full-time,Single,No,No,Education,No,0
PRW84FXNS4,22,19507,145310,510,86,4,21.69,24,0.29,PhD,Full-time,Married,No,Yes,Other,No,1
NY5UPV1RS7,69,46690,157242,528,76,3,17.15,60,0.75,Bachelor's,Self-employed,Divorced,Yes,Yes,Education,No,0
O2HNTDMJU3,39,62647,154674,419,85,3,22.63,24,0.6,High School,Unemployed,Married,Yes,No,Education,Yes,1
9WR76KP917,42,37428,210143,550,102,1,19.65,36,0.67,High School,Full-time,Single,Yes,Yes,Home,No,0
B5UOSBHLGA,31,143407,226891,389,27,3,19.36,24,0.21,Master's,Part-time,Single,No,No,Other,No,0
TE2AGERLPG,59,41247,37326,441,20,2,3.58,12,0.15,Bachelor's,Unemployed,Single,Yes,No,Auto,No,0
IN2CW9PURL,35,146714,64568,609,103,4,8.31,36,0.4,High School,Part-time,Single,No,Yes,Education,Yes,0
SSDKWTGWHI,32,83268,200074,436,20,1,22.99,24,0.61,High School,Unemployed,Divorced,No,No,Business,Yes,1
INIIB3K8CF,37,18237,19368,691,46,1,24.31,60,0.7,Master's,Part-time,Single,Yes,Yes,Auto,No,0
IIR8GMJ59S,29,36243,236794,443,43,4,21.45,24,0.81,Bachelor's,Part-time,Single,Yes,No,Home,Yes,0
AVB1LXSLSU,20,39711,130025,769,40,4,5.49,24,0.49,Master's,Unemployed,Married,No,Yes,Home,No,0
57OBIUQJFB,26,35048,69771,763,47,4,17.38,60,0.7,Bachelor's,Self-employed,Married,No,Yes,Home,Yes,1
EQ838ZUJK7,52,18561,74828,391,93,2,2.9,48,0.86,PhD,Unemployed,Married,Yes,Yes,Home,No,0
9Z13WN76J5,28,74041,151283,794,33,3,17.95,36,0.62,PhD,Full-time,Divorced,No,Yes,Auto,No,0
5ZCCHHONFB,55,18669,143560,423,15,3,8.65,24,0.25,PhD,Unemployed,Divorced,No,Yes,Other,Yes,0
Y40QNCMLWL,46,28677,105758,632,76,1,18.39,48,0.19,Bachelor's,Full-time,Single,No,No,Business,Yes,0
KGCA610S1O,48,139570,172242,322,42,1,8.09,48,0.51,Master's,Unemployed,Single,No,No,Other,No,0
HCGOL17YFZ,66,107141,59024,767,67,2,10.26,24,0.64,Master's,Part-time,Divorced,No,No,Auto,Yes,0
B710EAFP2W,43,121255,32379,607,117,4,19.38,60,0.39,Bachelor's,Unemployed,Divorced,Yes,No,Education,No,0
HWU57BV36R,41,86753,28133,752,27,2,16.41,12,0.34,High School,Self-employed,Married,No,Yes,Business,Yes,0
IHVBBDLRXA,33,52753,88323,556,16,1,14.22,48,0.67,PhD,Full-time,Married,No,Yes,Business,Yes,1
TWBFKQH1FV,28,147558,188883,421,87,2,6.12,12,0.79,PhD,Unemployed,Divorced,No,Yes,Business,Yes,0
8MROCH2VGJ,55,74643,80491,835,106,3,12.86,48,0.61,Master's,Full-time,Divorced,No,Yes,Education,No,0
JCFVBOP1MB,30,32931,94976,344,43,1,2.1,48,0.41,PhD,Unemployed,Divorced,No,Yes,Other,Yes,0
MFAAVR73PF,22,95058,163415,815,111,4,8.13,48,0.17,Bachelor's,Self-employed,Married,Yes,No,Other,Yes,0
2AE8JZME2G,26,110436,44507,329,81,3,21.63,24,0.49,Bachelor's,Unemployed,Divorced,Yes,No,Other,Yes,0
7RB6HW177S,19,94726,200364,681,98,1,12.52,60,0.25,PhD,Part-time,Divorced,No,No,Business,No,0
0Y16V46GLN,63,134803,38713,452,76,4,18.76,12,0.24,Master's,Full-time,Divorced,Yes,No,Education,Yes,0
UJVHEAZKGD,54,96082,238131,625,85,2,7.33,48,0.55,Master's,Part-time,Married,No,No,Auto,Yes,0
CWAJ7O8MEK,32,33388,95624,654,85,2,24.23,48,0.53,High School,Full-time,Divorced,No,Yes,Business,No,0
5HBE1QLX7S,44,18090,24900,583,105,4,24.27,12,0.88,PhD,Self-employed,Married,Yes,Yes,Other,No,0
SPGMNYMF6M,41,50105,197588,500,118,1,8.5,24,0.26,PhD,Part-time,Married,Yes,No,Other,Yes,0
1X5RFGAPZW,61,59749,16900,503,3,3,21.6,36,0.17,Bachelor's,Unemployed,Divorced,No,Yes,Education,Yes,0
94LQT6HKL6,41,43158,166294,822,61,4,22.16,60,0.85,Master's,Unemployed,Married,Yes,Yes,Home,Yes,0
GYK6UO9X6D,29,35524,84878,570,2,3,16.81,24,0.3,Bachelor's,Full-time,Single,Yes,No,Education,Yes,0
4EK0PXNHR2,38,43445,214627,479,99,3,17.33,36,0.47,PhD,Self-employed,Divorced,No,Yes,Business,Yes,0
AXLR4DK3H3,39,131755,73727,559,60,2,19.79,12,0.52,PhD,Self-employed,Divorced,Yes,Yes,Other,No,0
YJ4JADKZBW,64,23552,5068,449,45,3,3.29,12,0.15,High School,Part-time,Single,No,Yes,Home,Yes,0
NHRA1YI4WC,37,15208,225497,832,118,1,18.84,36,0.68,PhD,Part-time,Single,Yes,No,Business,No,1
4XMZQC69BP,38,95291,202420,594,80,3,24.03,60,0.34,Master's,Full-time,Divorced,Yes,No,Education,Yes,0
R8286VBO1V,43,56305,202352,633,50,4,21.98,48,0.69,PhD,Full-time,Single,Yes,Yes,Auto,No,0
91YHVUH1LM,35,146295,15066,839,98,3,8.37,24,0.54,Master's,Full-time,Divorced,No,No,Education,Yes,0
12UHCQHK4B,53,67149,226780,690,76,3,14.76,12,0.1,High School,Unemployed,Married,Yes,No,Education,No,0
6XOSHT4TSR,45,70694,166382,455,9,1,24.17,48,0.7,High School,Part-time,Divorced,Yes,No,Other,No,1
QO8E225AWL,53,122207,183389,692,104,2,4.98,24,0.6,Master's,Full-time,Married,No,No,Other,No,0
XK8IAJ9WCF,38,21516,31007,341,48,1,23.3,48,0.39,Bachelor's,Unemployed,Single,No,No,Business,No,1
EVXPOGMHYA,23,80038,97174,513,62,3,13.07,36,0.38,Bachelor's,Self-employed,Married,Yes,No,Business,No,0
X9Z35B1VHZ,28,127094,144233,301,57,1,4.92,48,0.23,High School,Part-time,Married,Yes,Yes,Business,No,0
IGJE8KGMW0,33,141906,197376,622,24,2,5.71,36,0.49,Bachelor's,Full-time,Married,No,Yes,Other,No,0
OEHUQ8WHH8,64,47074,124353,596,97,2,4.57,24,0.61,High School,Unemployed,Single,No,Yes,Education,Yes,0
9JASCBIHPS,35,144050,78671,550,31,4,14.65,60,0.88,PhD,Part-time,Single,Yes,Yes,Auto,No,0
E8FYM7XNAC,29,106144,235667,380,72,2,24.12,60,0.26,PhD,Full-time,Married,No,Yes,Business,Yes,0
M6ZCI0904J,44,101411,70026,646,46,4,5.15,24,0.39,High School,Self-employed,Divorced,No,Yes,Business,Yes,0
HBMLHYVBZ5,39,40427,171129,837,35,3,23.38,12,0.42,Master's,Full-time,Single,Yes,No,Home,Yes,0
UY6BKPPKYA,57,94683,148539,517,68,4,3.01,24,0.14,High School,Unemployed,Married,No,No,Education,Yes,0
F0QCUIM30S,32,52540,245645,832,98,3,13.42,36,0.87,PhD,Unemployed,Single,Yes,Yes,Home,No,0
LPYY1L3AJE,52,80749,71231,309,115,4,6.17,12,0.33,PhD,Self-employed,Married,No,Yes,Auto,Yes,0
WJASFM12YL,44,75652,88322,666,93,4,14.04,12,0.65,PhD,Self-employed,Married,Yes,Yes,Other,Yes,0
WR7YC58OYR,58,34686,249778,381,9,3,11.81,48,0.75,Bachelor's,Unemployed,Divorced,Yes,Yes,Education,Yes,0
FOFDD9UA3V,32,58879,91903,400,47,2,20.03,60,0.76,High School,Unemployed,Married,No,Yes,Home,Yes,0
NQL8OR8HDK,63,67236,149050,807,98,2,15.99,60,0.35,Bachelor's,Full-time,Married,Yes,No,Other,Yes,0
24F07BNDJV,34,144957,13692,735,12,3,13.68,12,0.78,High School,Self-employed,Divorced,No,Yes,Other,No,0
9N7NNGGNM8,44,96653,68285,749,27,2,6.05,48,0.55,PhD,Self-employed,Divorced,No,Yes,Other,Yes,0
HU2RK922HG,52,84341,207640,708,101,1,12.76,48,0.56,PhD,Part-time,Single,Yes,Yes,Home,Yes,0
C5AP6LGZKW,33,20661,206106,739,96,3,20.53,12,0.65,Bachelor's,Self-employed,Divorced,No,Yes,Auto,Yes,1
RN8QY20Y4R,68,121990,62146,763,0,1,14.11,36,0.53,PhD,Part-time,Divorced,Yes,Yes,Other,Yes,0
4DKDLHB6V5,24,36159,24392,680,14,4,16.46,60,0.69,Bachelor's,Unemployed,Single,No,Yes,Business,Yes,1
ETDX871ZGB,49,77114,198499,748,44,4,23.16,36,0.64,PhD,Self-employed,Single,No,Yes,Education,Yes,1
P77AG9UVTY,46,139043,107857,536,41,3,4.43,60,0.2,PhD,Full-time,Single,No,No,Auto,No,0
8Q8PFQ59SE,63,70222,61138,537,91,4,2.08,24,0.21,High School,Unemployed,Single,No,Yes,Home,Yes,0
NXWCOGRO5E,46,87302,6438,421,44,1,9.68,36,0.74,Bachelor's,Unemployed,Divorced,Yes,No,Auto,No,0
BF2CT13A4I,69,119889,121934,454,0,1,16.34,60,0.69,High School,Unemployed,Divorced,Yes,No,Other,No,0
OR0LFCEHRH,48,37989,30134,584,66,2,9.08,48,0.55,High School,Unemployed,Single,No,Yes,Home,Yes,0
BNYLHCN78F,53,97844,113604,370,16,4,19.69,12,0.41,PhD,Full-time,Single,Yes,No,Business,No,0
R3FDCT6HXA,51,128483,44480,760,87,1,8.42,48,0.52,Master's,Part-time,Single,No,Yes,Home,Yes,0
ER6304X0QZ,31,143694,16147,799,30,3,9.69,60,0.85,High School,Self-employed,Single,Yes,Yes,Home,No,0
2IJVODUCN3,33,137562,61738,307,70,3,11.92,12,0.68,PhD,Self-employed,Divorced,Yes,Yes,Home,Yes,0
EDQGCMALPL,48,131026,123474,818,65,1,13.21,48,0.15,High School,Unemployed,Single,No,Yes,Education,No,0
77V06AIVBO,51,110054,62764,729,0,4,12.7,36,0.13,Master's,Self-employed,Divorced,No,Yes,Auto,No,0
BKFXTJLLZA,69,130506,34410,829,81,3,22.09,48,0.28,PhD,Unemployed,Married,Yes,Yes,Business,Yes,0
YX3V3C0U7E,61,145188,212181,381,49,4,23.3,24,0.81,Bachelor's,Unemployed,Married,Yes,Yes,Home,No,1
OFGIOCI4SF,22,140521,243644,833,79,3,17.91,48,0.46,High School,Unemployed,Married,No,Yes,Business,Yes,0
54S26AXIQ5,21,70795,212212,460,27,3,11.61,24,0.9,PhD,Full-time,Married,No,Yes,Home,Yes,0
EPWBPFX6XO,32,53038,204670,825,87,1,20.85,36,0.53,Bachelor's,Full-time,Divorced,Yes,Yes,Auto,No,0
QBEP3K270W,61,55081,224588,826,77,2,24.4,60,0.46,High School,Part-time,Divorced,Yes,No,Auto,No,0
RVK5TGBWND,38,55958,28118,318,78,4,21.5,48,0.73,Master's,Part-time,Married,Yes,Yes,Business,Yes,1
ID0FHCOWWK,43,42443,92876,305,45,4,24.76,24,0.73,Master's,Full-time,Divorced,No,Yes,Home,No,0
JZD8381J6D,67,49968,241311,647,118,4,3.45,48,0.56,High School,Full-time,Married,No,No,Business,Yes,0
PUHNV2SKF0,65,128100,156803,330,108,2,22.83,60,0.34,Bachelor's,Unemployed,Divorced,Yes,No,Home,No,0
X4GRV5TMOI,21,41656,58353,421,100,3,14.79,24,0.71,Bachelor's,Full-time,Single,Yes,No,Auto,Yes,0
C83R21AM02,20,120133,156893,455,16,3,12.66,24,0.44,Bachelor's,Self-employed,Divorced,No,Yes,Home,No,1
5RU33MGPUU,38,90901,23923,514,11,3,24.62,36,0.23,Bachelor's,Unemployed,Divorced,No,Yes,Home,No,0
BS997ZYNYG,21,113576,39486,579,110,3,2.58,12,0.51,High School,Unemployed,Single,No,No,Other,No,0
CTBG9LLZA0,53,86543,237188,464,83,4,4.27,60,0.12,Master's,Part-time,Married,No,No,Other,Yes,0
9K82HCIEBY,23,141309,223712,721,75,4,17.35,24,0.39,High School,Unemployed,Divorced,Yes,Yes,Other,Yes,0
YU6P887RYR,54,34306,97580,705,11,2,24.34,48,0.44,Bachelor's,Unemployed,Married,Yes,No,Business,No,0
08B950D237,28,54301,87128,328,92,4,11.53,36,0.35,Master's,Unemployed,Married,No,Yes,Other,Yes,0
H2SMBK085K,35,85885,44110,327,68,3,20.93,24,0.47,High School,Full-time,Single,Yes,Yes,Business,Yes,0
JD6WZOTR07,26,76079,248400,526,10,2,18.48,24,0.84,Master's,Self-employed,Single,Yes,No,Education,No,0
V14M3D4NRS,38,21856,98743,823,75,4,20.35,36,0.54,PhD,Unemployed,Single,Yes,No,Other,No,0
6J0SC1M1W1,68,103246,17619,374,65,2,21.21,36,0.35,Bachelor's,Part-time,Married,No,No,Home,No,0
ITN0ZUENZO,48,62688,109742,549,106,3,15.74,12,0.84,Master's,Self-employed,Single,No,Yes,Business,Yes,0
